Time, Vsupply, ia, dca, current, tension, frequence
3.051, 15.62, 1.436, 0.05, 1.47, 0.78, 935
3.052, 15.62, 1.478, 0.049, 1.47, 0.779, 935
3.053, 15.62, 1.448, 0.049, 1.469, 0.779, 935
3.054, 15.62, 1.428, 0.049, 1.468, 0.779, 935
3.055, 15.62, 1.42, 0.049, 1.467, 0.778, 935
3.056, 15.62, 1.426, 0.049, 1.466, 0.778, 935
3.057, 15.62, 1.465, 0.049, 1.464, 0.777, 935
3.058, 15.62, 1.429, 0.049, 1.464, 0.776, 935
3.059, 15.62, 1.432, 0.049, 1.462, 0.776, 935
3.06, 15.62, 1.448, 0.049, 1.461, 0.776, 935
3.061, 15.62, 1.433, 0.049, 1.461, 0.776, 935
3.062, 15.62, 1.465, 0.05, 1.46, 0.776, 935
3.063, 15.62, 1.481, 0.05, 1.461, 0.776, 935
3.064, 15.62, 1.439, 0.05, 1.461, 0.776, 935
3.065, 15.62, 1.496, 0.05, 1.462, 0.777, 935
3.066, 15.62, 1.484, 0.05, 1.463, 0.777, 935
3.067, 15.62, 1.513, 0.05, 1.465, 0.778, 935
3.068, 15.62, 1.487, 0.05, 1.466, 0.778, 935
3.069, 15.62, 1.501, 0.05, 1.467, 0.779, 935
3.07, 15.62, 1.491, 0.05, 1.469, 0.779, 935
3.071, 15.62, 1.464, 0.05, 1.469, 0.779, 935
3.072, 15.62, 1.442, 0.05, 1.469, 0.78, 935
3.073, 15.62, 1.455, 0.049, 1.469, 0.779, 935
3.074, 15.62, 1.446, 0.049, 1.468, 0.779, 935
3.075, 15.62, 1.432, 0.049, 1.467, 0.779, 935
3.076, 15.62, 1.409, 0.049, 1.466, 0.778, 935
3.077, 15.62, 1.401, 0.049, 1.464, 0.778, 935
3.078, 15.62, 1.412, 0.049, 1.464, 0.777, 935
3.079, 15.62, 1.439, 0.049, 1.463, 0.776, 935
3.08, 15.62, 1.439, 0.049, 1.463, 0.776, 935
3.081, 15.62, 1.424, 0.049, 1.461, 0.776, 935
3.082, 15.62, 1.443, 0.049, 1.46, 0.775, 935
3.083, 15.62, 1.478, 0.05, 1.459, 0.775, 935
3.084, 15.62, 1.456, 0.05, 1.46, 0.776, 935
3.085, 15.62, 1.453, 0.05, 1.46, 0.776, 935
3.086, 15.62, 1.511, 0.05, 1.461, 0.776, 935
3.087, 15.62, 1.507, 0.05, 1.462, 0.777, 935
3.088, 15.62, 1.49, 0.05, 1.464, 0.778, 935
3.089, 15.62, 1.468, 0.05, 1.465, 0.778, 935
3.09, 15.62, 1.495, 0.05, 1.466, 0.779, 935
3.091, 15.62, 1.487, 0.05, 1.467, 0.779, 935
3.092, 15.62, 1.493, 0.05, 1.468, 0.779, 935
3.093, 15.62, 1.462, 0.05, 1.468, 0.78, 935
3.094, 15.62, 1.467, 0.049, 1.468, 0.779, 935
3.095, 15.62, 1.467, 0.049, 1.468, 0.779, 935
3.096, 15.62, 1.399, 0.049, 1.466, 0.779, 935
3.097, 15.62, 1.431, 0.049, 1.465, 0.778, 935
3.098, 15.62, 1.451, 0.049, 1.464, 0.778, 935
3.099, 15.61, 1.403, 0.049, 1.463, 0.777, 935
3.1, 15.62, 1.427, 0.049, 1.462, 0.777, 935
3.101, 15.62, 1.415, 0.049, 1.461, 0.776, 935
3.102, 15.61, 1.456, 0.049, 1.46, 0.776, 935
3.103, 15.61, 1.425, 0.049, 1.459, 0.775, 935
3.104, 15.61, 1.445, 0.049, 1.458, 0.775, 935
3.105, 15.61, 1.451, 0.05, 1.459, 0.776, 935
3.106, 15.61, 1.448, 0.05, 1.459, 0.776, 935
3.107, 15.61, 1.507, 0.05, 1.461, 0.777, 935
3.108, 15.61, 1.487, 0.05, 1.462, 0.777, 935
3.109, 15.61, 1.492, 0.05, 1.464, 0.778, 935
3.11, 15.61, 1.521, 0.05, 1.465, 0.778, 935
3.111, 15.61, 1.5, 0.05, 1.466, 0.779, 935
3.112, 15.61, 1.478, 0.05, 1.467, 0.779, 935
3.113, 15.61, 1.479, 0.05, 1.468, 0.779, 935
3.114, 15.61, 1.431, 0.05, 1.468, 0.779, 935
3.115, 15.61, 1.441, 0.049, 1.467, 0.779, 935
3.116, 15.61, 1.425, 0.049, 1.467, 0.779, 935
3.127, 15.61, 1.469, 0.049, 1.471, 0.781, 1012
3.128, 15.61, 1.455, 0.049, 1.471, 0.781, 1012
3.129, 15.61, 1.454, 0.049, 1.469, 0.78, 1012
3.13, 15.61, 1.438, 0.049, 1.468, 0.78, 1012
3.131, 15.61, 1.421, 0.049, 1.467, 0.779, 1012
3.132, 15.61, 1.449, 0.049, 1.465, 0.778, 1012
3.133, 15.61, 1.423, 0.049, 1.464, 0.778, 1012
3.134, 15.61, 1.457, 0.049, 1.463, 0.777, 1012
3.135, 15.61, 1.448, 0.049, 1.462, 0.777, 1012
3.136, 15.61, 1.436, 0.049, 1.461, 0.777, 1012
3.137, 15.61, 1.474, 0.05, 1.461, 0.777, 1012
3.138, 15.61, 1.479, 0.05, 1.461, 0.777, 1012
3.139, 15.61, 1.509, 0.05, 1.462, 0.777, 1012
3.14, 15.61, 1.493, 0.05, 1.464, 0.778, 1012
3.141, 15.61, 1.499, 0.05, 1.465, 0.779, 1012
3.142, 15.61, 1.527, 0.05, 1.466, 0.779, 1012
3.143, 15.61, 1.517, 0.05, 1.467, 0.779, 1012
3.144, 15.61, 1.488, 0.05, 1.468, 0.78, 1012
3.145, 15.61, 1.469, 0.05, 1.469, 0.78, 1012
3.146, 15.61, 1.474, 0.05, 1.469, 0.78, 1012
3.147, 15.61, 1.464, 0.049, 1.469, 0.78, 1012
3.148, 15.61, 1.433, 0.049, 1.468, 0.78, 1012
3.149, 15.61, 1.433, 0.049, 1.467, 0.779, 1012
3.15, 15.61, 1.47, 0.049, 1.466, 0.778, 1012
3.151, 15.61, 1.429, 0.049, 1.464, 0.778, 1012
3.152, 15.61, 1.439, 0.049, 1.463, 0.777, 1012
3.153, 15.61, 1.443, 0.049, 1.462, 0.777, 1012
3.154, 15.61, 1.422, 0.049, 1.461, 0.776, 1012
3.155, 15.61, 1.404, 0.049, 1.46, 0.776, 1012
3.156, 15.61, 1.444, 0.05, 1.459, 0.776, 1012
3.157, 15.61, 1.464, 0.05, 1.46, 0.776, 1012
3.158, 15.61, 1.503, 0.05, 1.46, 0.777, 1012
3.159, 15.61, 1.506, 0.05, 1.461, 0.777, 1012
3.16, 15.61, 1.506, 0.05, 1.461, 0.777, 1012
3.161, 15.61, 1.463, 0.05, 1.465, 0.778, 1012
3.162, 15.61, 1.487, 0.05, 1.466, 0.779, 1012
3.163, 15.61, 1.495, 0.05, 1.467, 0.779, 1012
3.164, 15.61, 1.457, 0.05, 1.468, 0.779, 1012
3.165, 15.61, 1.478, 0.05, 1.468, 0.78, 1012
3.166, 15.61, 1.487, 0.049, 1.468, 0.78, 1012
3.167, 15.61, 1.45, 0.049, 1.468, 0.779, 1012
3.168, 15.61, 1.458, 0.049, 1.467, 0.779, 1012
3.169, 15.61, 1.461, 0.049, 1.466, 0.778, 1012
3.17, 15.61, 1.453, 0.049, 1.465, 0.778, 1012
3.171, 15.61, 1.442, 0.049, 1.464, 0.777, 1012
3.172, 15.61, 1.443, 0.049, 1.463, 0.777, 1012
3.173, 15.61, 1.444, 0.049, 1.461, 0.776, 1012
3.174, 15.61, 1.41, 0.049, 1.46, 0.776, 1012
3.175, 15.61, 1.441, 0.049, 1.459, 0.776, 1012
3.176, 15.61, 1.438, 0.05, 1.459, 0.776, 1012
3.177, 15.61, 1.447, 0.05, 1.459, 0.776, 1012
3.178, 15.61, 1.499, 0.05, 1.46, 0.776, 1012
3.179, 15.61, 1.517, 0.05, 1.461, 0.777, 1012
3.18, 15.61, 1.475, 0.05, 1.463, 0.778, 1012
3.181, 15.61, 1.479, 0.05, 1.464, 0.778, 1012
3.182, 15.61, 1.491, 0.05, 1.465, 0.779, 1012
3.183, 15.61, 1.479, 0.05, 1.466, 0.779, 1012
3.184, 15.61, 1.47, 0.05, 1.466, 0.779, 1012
3.185, 15.61, 1.474, 0.05, 1.467, 0.779, 1012
3.186, 15.61, 1.481, 0.049, 1.467, 0.779, 1012
3.187, 15.61, 1.416, 0.049, 1.466, 0.779, 1012
3.188, 15.62, 1.442, 0.049, 1.465, 0.778, 1012
3.189, 15.62, 1.436, 0.049, 1.464, 0.778, 1012
3.19, 15.62, 1.414, 0.049, 1.462, 0.777, 1012
3.191, 15.62, 1.413, 0.049, 1.461, 0.777, 1012
3.192, 15.62, 1.43, 0.049, 1.46, 0.776, 1012
3.193, 15.62, 1.455, 0.049, 1.459, 0.776, 1012
3.194, 15.62, 1.437, 0.049, 1.458, 0.776, 1012
3.195, 15.62, 1.476, 0.05, 1.458, 0.776, 1012
3.196, 15.62, 1.469, 0.05, 1.458, 0.776, 1012
3.197, 15.61, 1.466, 0.05, 1.459, 0.776, 1012
3.198, 15.61, 1.494, 0.05, 1.46, 0.777, 1012
3.199, 15.61, 1.5, 0.05, 1.461, 0.777, 1012
3.2, 15.61, 1.47, 0.05, 1.462, 0.778, 1012
3.201, 15.61, 1.502, 0.05, 1.464, 0.778, 1012
3.202, 15.61, 1.482, 0.05, 1.465, 0.779, 1012
3.203, 15.61, 1.441, 0.05, 1.466, 0.779, 1012
3.204, 15.61, 1.473, 0.05, 1.466, 0.779, 1012
3.205, 15.61, 1.5, 0.049, 1.466, 0.779, 1012
3.206, 15.61, 1.457, 0.049, 1.466, 0.779, 1012
3.207, 15.61, 1.457, 0.049, 1.464, 0.778, 1012
3.208, 15.61, 1.437, 0.049, 1.463, 0.778, 1012
3.209, 15.61, 1.408, 0.049, 1.463, 0.777, 1012
3.21, 15.61, 1.434, 0.049, 1.462, 0.777, 1012
3.211, 15.61, 1.418, 0.049, 1.461, 0.776, 1012
3.212, 15.61, 1.457, 0.049, 1.46, 0.776, 1012
3.213, 15.61, 1.463, 0.049, 1.459, 0.776, 1012
3.214, 15.61, 1.437, 0.049, 1.459, 0.776, 1012
3.215, 15.61, 1.451, 0.05, 1.459, 0.776, 1012
3.216, 15.61, 1.464, 0.05, 1.459, 0.776, 1012
3.227, 15.62, 1.429, 0.05, 1.469, 0.78, 1096
3.228, 15.62, 1.479, 0.049, 1.469, 0.78, 1096
3.229, 15.62, 1.454, 0.049, 1.469, 0.78, 1096
3.23, 15.62, 1.433, 0.049, 1.467, 0.779, 1096
3.231, 15.62, 1.456, 0.049, 1.466, 0.779, 1096
3.232, 15.62, 1.44, 0.049, 1.465, 0.778, 1096
3.233, 15.62, 1.422, 0.049, 1.464, 0.778, 1096
3.234, 15.62, 1.413, 0.049, 1.463, 0.777, 1096
3.235, 15.62, 1.419, 0.049, 1.461, 0.777, 1096
3.236, 15.62, 1.443, 0.049, 1.46, 0.776, 1096
3.237, 15.62, 1.48, 0.05, 1.46, 0.776, 1096
3.238, 15.62, 1.442, 0.05, 1.46, 0.776, 1096
3.239, 15.62, 1.487, 0.05, 1.46, 0.777, 1096
3.24, 15.62, 1.483, 0.05, 1.462, 0.777, 1096
3.241, 15.62, 1.484, 0.05, 1.463, 0.778, 1096
3.242, 15.62, 1.49, 0.05, 1.464, 0.778, 1096
3.243, 15.62, 1.478, 0.05, 1.465, 0.779, 1096
3.244, 15.62, 1.503, 0.05, 1.467, 0.779, 1096
3.245, 15.62, 1.443, 0.05, 1.467, 0.78, 1096
3.246, 15.62, 1.455, 0.049, 1.467, 0.78, 1096
3.247, 15.62, 1.432, 0.049, 1.467, 0.779, 1096
3.248, 15.62, 1.464, 0.049, 1.465, 0.779, 1096
3.249, 15.62, 1.425, 0.049, 1.464, 0.778, 1096
3.25, 15.62, 1.447, 0.049, 1.463, 0.778, 1096
3.251, 15.62, 1.425, 0.049, 1.462, 0.777, 1096
3.252, 15.62, 1.399, 0.049, 1.461, 0.777, 1096
3.253, 15.62, 1.426, 0.049, 1.46, 0.776, 1096
3.254, 15.62, 1.446, 0.049, 1.459, 0.776, 1096
3.255, 15.62, 1.459, 0.05, 1.458, 0.776, 1096
3.256, 15.61, 1.451, 0.05, 1.458, 0.776, 1096
3.257, 15.61, 1.451, 0.05, 1.458, 0.776, 1096
3.258, 15.61, 1.532, 0.05, 1.46, 0.777, 1096
3.259, 15.61, 1.503, 0.05, 1.461, 0.778, 1096
3.26, 15.61, 1.486, 0.05, 1.462, 0.778, 1096
3.261, 15.61, 1.471, 0.05, 1.463, 0.779, 1096
3.262, 15.61, 1.523, 0.05, 1.464, 0.779, 1096
3.263, 15.61, 1.483, 0.05, 1.464, 0.779, 1096
3.264, 15.61, 1.483, 0.05, 1.464, 0.779, 1096
3.265, 15.61, 1.455, 0.049, 1.464, 0.779, 1096
3.266, 15.61, 1.414, 0.049, 1.463, 0.779, 1096
3.267, 15.61, 1.458, 0.049, 1.462, 0.778, 1096
3.268, 15.61, 1.426, 0.049, 1.461, 0.778, 1096
3.269, 15.61, 1.446, 0.049, 1.46, 0.777, 1096
3.27, 15.61, 1.425, 0.049, 1.459, 0.776, 1096
3.271, 15.61, 1.439, 0.049, 1.458, 0.776, 1096
3.272, 15.61, 1.452, 0.049, 1.458, 0.776, 1096
3.273, 15.61, 1.452, 0.049, 1.458, 0.776, 1096
3.274, 15.61, 1.487, 0.05, 1.458, 0.776, 1096
3.275, 15.61, 1.479, 0.05, 1.458, 0.776, 1096
3.276, 15.61, 1.515, 0.05, 1.459, 0.777, 1096
3.277, 15.61, 1.513, 0.05, 1.46, 0.777, 1096
3.278, 15.61, 1.476, 0.05, 1.462, 0.778, 1096
3.279, 15.61, 1.516, 0.05, 1.463, 0.779, 1096
3.28, 15.61, 1.482, 0.05, 1.465, 0.779, 1096
3.281, 15.61, 1.468, 0.05, 1.465, 0.779, 1096
3.282, 15.61, 1.487, 0.049, 1.465, 0.779, 1096
3.283, 15.61, 1.465, 0.049, 1.465, 0.779, 1096
3.284, 15.61, 1.42, 0.049, 1.464, 0.779, 1096
3.285, 15.62, 1.432, 0.049, 1.463, 0.778, 1096
3.286, 15.61, 1.443, 0.049, 1.462, 0.778, 1096
3.287, 15.62, 1.445, 0.049, 1.461, 0.777, 1096
3.288, 15.62, 1.46, 0.049, 1.46, 0.776, 1096
3.289, 15.62, 1.409, 0.049, 1.459, 0.776, 1096
3.29, 15.62, 1.45, 0.049, 1.458, 0.776, 1096
3.291, 15.62, 1.477, 0.05, 1.458, 0.776, 1096
3.292, 15.61, 1.483, 0.05, 1.459, 0.776, 1096
3.293, 15.61, 1.473, 0.05, 1.46, 0.776, 1096
3.294, 15.62, 1.488, 0.05, 1.461, 0.777, 1096
3.295, 15.62, 1.516, 0.05, 1.462, 0.777, 1096
3.296, 15.62, 1.484, 0.05, 1.464, 0.778, 1096
3.297, 15.62, 1.502, 0.05, 1.466, 0.778, 1096
3.298, 15.62, 1.51, 0.05, 1.467, 0.779, 1096
3.299, 15.62, 1.475, 0.05, 1.467, 0.779, 1096
3.3, 15.62, 1.489, 0.05, 1.467, 0.779, 1096
3.301, 15.62, 1.432, 0.049, 1.467, 0.779, 1096
3.302, 15.62, 1.465, 0.049, 1.466, 0.779, 1096
3.303, 15.62, 1.418, 0.049, 1.465, 0.778, 1096
3.304, 15.62, 1.422, 0.049, 1.464, 0.778, 1096
3.305, 15.62, 1.465, 0.049, 1.463, 0.777, 1096
3.306, 15.62, 1.428, 0.049, 1.462, 0.776, 1096
3.307, 15.62, 1.447, 0.049, 1.46, 0.776, 1096
3.308, 15.62, 1.456, 0.049, 1.46, 0.776, 1096
3.309, 15.62, 1.456, 0.049, 1.46, 0.776, 1096
3.31, 15.61, 1.474, 0.05, 1.46, 0.776, 1096
3.311, 15.61, 1.491, 0.05, 1.46, 0.776, 1096
3.312, 15.62, 1.476, 0.05, 1.462, 0.777, 1096
3.313, 15.62, 1.496, 0.05, 1.463, 0.777, 1096
3.314, 15.62, 1.49, 0.05, 1.465, 0.778, 1096
3.315, 15.61, 1.499, 0.05, 1.466, 0.778, 1096
3.316, 15.61, 1.519, 0.05, 1.467, 0.779, 1096
3.317, 15.61, 1.477, 0.05, 1.468, 0.779, 1096
3.328, 15.61, 1.457, 0.05, 1.469, 0.78, 1188
3.329, 15.61, 1.457, 0.05, 1.469, 0.78, 1188
3.33, 15.61, 1.457, 0.05, 1.469, 0.78, 1188
3.331, 15.61, 1.461, 0.05, 1.471, 0.78, 1188
3.332, 15.61, 1.415, 0.049, 1.47, 0.78, 1188
3.333, 15.61, 1.431, 0.049, 1.469, 0.78, 1188
3.334, 15.61, 1.444, 0.049, 1.468, 0.779, 1188
3.335, 15.61, 1.417, 0.049, 1.467, 0.778, 1188
3.336, 15.61, 1.459, 0.049, 1.465, 0.778, 1188
3.337, 15.61, 1.434, 0.049, 1.464, 0.777, 1188
3.338, 15.61, 1.414, 0.049, 1.463, 0.777, 1188
3.339, 15.61, 1.423, 0.049, 1.462, 0.777, 1188
3.34, 15.61, 1.489, 0.05, 1.462, 0.777, 1188
3.341, 15.61, 1.483, 0.05, 1.462, 0.777, 1188
3.342, 15.61, 1.509, 0.05, 1.463, 0.777, 1188
3.343, 15.61, 1.494, 0.05, 1.465, 0.778, 1188
3.344, 15.61, 1.487, 0.05, 1.466, 0.779, 1188
3.345, 15.61, 1.482, 0.05, 1.467, 0.779, 1188
3.346, 15.61, 1.487, 0.05, 1.468, 0.779, 1188
3.347, 15.61, 1.497, 0.05, 1.468, 0.78, 1188
3.348, 15.61, 1.477, 0.049, 1.469, 0.78, 1188
3.349, 15.61, 1.435, 0.049, 1.468, 0.779, 1188
3.35, 15.61, 1.448, 0.049, 1.467, 0.779, 1188
3.351, 15.61, 1.437, 0.049, 1.466, 0.778, 1188
3.352, 15.61, 1.443, 0.049, 1.464, 0.778, 1188
3.353, 15.61, 1.422, 0.049, 1.463, 0.777, 1188
3.354, 15.61, 1.436, 0.049, 1.462, 0.777, 1188
3.355, 15.62, 1.435, 0.049, 1.461, 0.776, 1188
3.356, 15.62, 1.465, 0.049, 1.46, 0.776, 1188
3.357, 15.62, 1.465, 0.049, 1.46, 0.776, 1188
3.358, 15.62, 1.483, 0.05, 1.461, 0.777, 1188
3.359, 15.61, 1.509, 0.05, 1.462, 0.777, 1188
3.36, 15.61, 1.509, 0.05, 1.463, 0.778, 1188
3.361, 15.61, 1.526, 0.05, 1.465, 0.778, 1188
3.362, 15.61, 1.517, 0.05, 1.466, 0.779, 1188
3.363, 15.61, 1.478, 0.05, 1.467, 0.779, 1188
3.364, 15.61, 1.478, 0.05, 1.467, 0.779, 1188
3.365, 15.61, 1.478, 0.05, 1.467, 0.779, 1188
3.366, 15.62, 1.454, 0.049, 1.467, 0.779, 1188
3.367, 15.62, 1.447, 0.049, 1.466, 0.778, 1188
3.368, 15.62, 1.439, 0.049, 1.464, 0.778, 1188
3.369, 15.62, 1.449, 0.049, 1.463, 0.777, 1188
3.37, 15.62, 1.437, 0.049, 1.463, 0.777, 1188
3.371, 15.62, 1.445, 0.049, 1.462, 0.776, 1188
3.372, 15.62, 1.435, 0.049, 1.461, 0.776, 1188
3.373, 15.62, 1.458, 0.05, 1.461, 0.776, 1188
3.374, 15.62, 1.487, 0.05, 1.461, 0.776, 1188
3.375, 15.62, 1.491, 0.05, 1.462, 0.777, 1188
3.376, 15.62, 1.5, 0.05, 1.463, 0.777, 1188
3.377, 15.62, 1.498, 0.05, 1.465, 0.778, 1188
3.378, 15.62, 1.513, 0.05, 1.466, 0.778, 1188
3.379, 15.62, 1.49, 0.05, 1.467, 0.779, 1188
3.38, 15.62, 1.482, 0.05, 1.468, 0.779, 1188
3.381, 15.62, 1.483, 0.05, 1.468, 0.779, 1188
3.382, 15.62, 1.464, 0.049, 1.468, 0.779, 1188
3.383, 15.62, 1.458, 0.049, 1.467, 0.779, 1188
3.384, 15.62, 1.446, 0.049, 1.465, 0.778, 1188
3.385, 15.62, 1.414, 0.049, 1.464, 0.777, 1188
3.386, 15.62, 1.458, 0.049, 1.463, 0.777, 1188
3.387, 15.62, 1.428, 0.049, 1.462, 0.776, 1188
3.388, 15.62, 1.407, 0.049, 1.461, 0.776, 1188
3.389, 15.62, 1.432, 0.049, 1.46, 0.776, 1188
3.39, 15.62, 1.471, 0.05, 1.46, 0.776, 1188
3.391, 15.62, 1.449, 0.05, 1.46, 0.776, 1188
3.392, 15.62, 1.487, 0.05, 1.461, 0.777, 1188
3.393, 15.62, 1.513, 0.05, 1.463, 0.778, 1188
3.394, 15.62, 1.498, 0.05, 1.464, 0.778, 1188
3.395, 15.62, 1.495, 0.05, 1.465, 0.779, 1188
3.396, 15.62, 1.483, 0.05, 1.466, 0.779, 1188
3.397, 15.62, 1.461, 0.05, 1.467, 0.779, 1188
3.398, 15.62, 1.472, 0.049, 1.467, 0.779, 1188
3.399, 15.62, 1.446, 0.049, 1.466, 0.779, 1188
3.4, 15.62, 1.442, 0.049, 1.465, 0.778, 1188
3.401, 15.62, 1.422, 0.049, 1.464, 0.778, 1188
3.402, 15.62, 1.459, 0.049, 1.463, 0.777, 1188
3.403, 15.62, 1.445, 0.049, 1.461, 0.777, 1188
3.404, 15.62, 1.42, 0.049, 1.46, 0.776, 1188
3.405, 15.62, 1.438, 0.049, 1.459, 0.776, 1188
3.406, 15.62, 1.436, 0.05, 1.459, 0.776, 1188
3.407, 15.62, 1.445, 0.05, 1.459, 0.776, 1188
3.408, 15.62, 1.472, 0.05, 1.459, 0.777, 1188
3.409, 15.62, 1.511, 0.05, 1.461, 0.777, 1188
3.41, 15.62, 1.493, 0.05, 1.462, 0.778, 1188
3.411, 15.62, 1.501, 0.05, 1.464, 0.778, 1188
3.412, 15.62, 1.503, 0.05, 1.465, 0.779, 1188
3.413, 15.62, 1.48, 0.05, 1.466, 0.779, 1188
3.414, 15.62, 1.48, 0.05, 1.466, 0.779, 1188
3.415, 15.62, 1.421, 0.049, 1.466, 0.779, 1188
3.416, 15.62, 1.444, 0.049, 1.465, 0.779, 1188
3.417, 15.62, 1.417, 0.049, 1.464, 0.778, 1188
3.428, 15.62, 1.454, 0.05, 1.457, 0.775, 1286
3.429, 15.62, 1.516, 0.05, 1.458, 0.776, 1286
3.43, 15.62, 1.5, 0.05, 1.459, 0.776, 1286
3.431, 15.62, 1.499, 0.05, 1.461, 0.777, 1286
3.432, 15.62, 1.483, 0.05, 1.462, 0.777, 1286
3.433, 15.62, 1.473, 0.05, 1.463, 0.778, 1286
3.434, 15.62, 1.453, 0.05, 1.463, 0.778, 1286
3.435, 15.62, 1.447, 0.049, 1.463, 0.778, 1286
3.436, 15.62, 1.431, 0.049, 1.462, 0.777, 1286
3.437, 15.62, 1.44, 0.049, 1.461, 0.777, 1286
3.438, 15.62, 1.419, 0.049, 1.46, 0.776, 1286
3.439, 15.62, 1.449, 0.049, 1.459, 0.776, 1286
3.44, 15.62, 1.463, 0.049, 1.458, 0.775, 1286
3.441, 15.62, 1.445, 0.049, 1.458, 0.775, 1286
3.442, 15.62, 1.466, 0.05, 1.458, 0.775, 1286
3.443, 15.62, 1.459, 0.05, 1.458, 0.776, 1286
3.444, 15.62, 1.487, 0.05, 1.459, 0.776, 1286
3.445, 15.62, 1.508, 0.05, 1.461, 0.777, 1286
3.446, 15.62, 1.469, 0.05, 1.462, 0.777, 1286
3.447, 15.62, 1.515, 0.05, 1.463, 0.778, 1286
3.448, 15.62, 1.476, 0.05, 1.464, 0.778, 1286
3.449, 15.62, 1.479, 0.05, 1.464, 0.778, 1286
3.45, 15.62, 1.443, 0.049, 1.465, 0.778, 1286
3.451, 15.62, 1.444, 0.049, 1.464, 0.778, 1286
3.452, 15.62, 1.445, 0.049, 1.463, 0.778, 1286
3.453, 15.62, 1.426, 0.049, 1.462, 0.777, 1286
3.454, 15.62, 1.414, 0.049, 1.461, 0.776, 1286
3.455, 15.62, 1.458, 0.049, 1.46, 0.776, 1286
3.456, 15.62, 1.425, 0.049, 1.459, 0.776, 1286
3.457, 15.62, 1.48, 0.05, 1.458, 0.776, 1286
3.458, 15.62, 1.445, 0.05, 1.459, 0.776, 1286
3.459, 15.62, 1.456, 0.05, 1.459, 0.776, 1286
3.46, 15.62, 1.474, 0.05, 1.46, 0.777, 1286
3.461, 15.62, 1.525, 0.05, 1.462, 0.777, 1286
3.462, 15.62, 1.492, 0.05, 1.464, 0.778, 1286
3.463, 15.62, 1.497, 0.05, 1.465, 0.778, 1286
3.464, 15.62, 1.43, 0.05, 1.465, 0.779, 1286
3.465, 15.62, 1.484, 0.049, 1.465, 0.779, 1286
3.466, 15.62, 1.426, 0.049, 1.465, 0.778, 1286
3.467, 15.62, 1.438, 0.049, 1.463, 0.778, 1286
3.468, 15.62, 1.436, 0.049, 1.462, 0.778, 1286
3.469, 15.62, 1.441, 0.049, 1.461, 0.777, 1286
3.47, 15.62, 1.43, 0.049, 1.46, 0.776, 1286
3.471, 15.62, 1.451, 0.049, 1.459, 0.776, 1286
3.472, 15.62, 1.436, 0.049, 1.458, 0.776, 1286
3.473, 15.62, 1.436, 0.049, 1.458, 0.776, 1286
3.474, 15.62, 1.511, 0.05, 1.459, 0.776, 1286
3.475, 15.62, 1.506, 0.05, 1.46, 0.777, 1286
3.476, 15.62, 1.509, 0.05, 1.461, 0.777, 1286
3.477, 15.62, 1.511, 0.05, 1.462, 0.778, 1286
3.478, 15.62, 1.487, 0.05, 1.464, 0.779, 1286
3.479, 15.62, 1.45, 0.05, 1.465, 0.779, 1286
3.48, 15.62, 1.469, 0.05, 1.465, 0.779, 1286
3.481, 15.62, 1.44, 0.049, 1.465, 0.779, 1286
3.482, 15.62, 1.421, 0.049, 1.464, 0.778, 1286
3.483, 15.62, 1.42, 0.049, 1.463, 0.778, 1286
3.484, 15.62, 1.461, 0.049, 1.462, 0.777, 1286
3.485, 15.62, 1.461, 0.049, 1.461, 0.777, 1286
3.486, 15.62, 1.428, 0.049, 1.46, 0.776, 1286
3.487, 15.62, 1.421, 0.049, 1.459, 0.776, 1286
3.488, 15.62, 1.504, 0.05, 1.459, 0.776, 1286
3.489, 15.62, 1.5, 0.05, 1.459, 0.776, 1286
3.49, 15.62, 1.499, 0.05, 1.46, 0.777, 1286
3.491, 15.62, 1.484, 0.05, 1.462, 0.777, 1286
3.492, 15.62, 1.491, 0.05, 1.463, 0.778, 1286
3.493, 15.62, 1.487, 0.05, 1.465, 0.778, 1286
3.494, 15.62, 1.471, 0.05, 1.466, 0.779, 1286
3.495, 15.62, 1.458, 0.05, 1.466, 0.779, 1286
3.496, 15.62, 1.464, 0.049, 1.466, 0.779, 1286
3.497, 15.62, 1.426, 0.049, 1.465, 0.779, 1286
3.498, 15.62, 1.426, 0.049, 1.464, 0.778, 1286
3.499, 15.62, 1.438, 0.049, 1.463, 0.778, 1286
3.5, 15.62, 1.453, 0.049, 1.462, 0.777, 1286
3.501, 15.62, 1.451, 0.049, 1.461, 0.776, 1286
3.502, 15.62, 1.422, 0.049, 1.46, 0.776, 1286
3.503, 15.62, 1.466, 0.049, 1.46, 0.776, 1286
3.504, 15.62, 1.482, 0.05, 1.46, 0.776, 1286
3.505, 15.62, 1.487, 0.05, 1.46, 0.776, 1286
3.506, 15.62, 1.479, 0.05, 1.462, 0.777, 1286
3.507, 15.62, 1.497, 0.05, 1.464, 0.778, 1286
3.508, 15.62, 1.496, 0.05, 1.465, 0.778, 1286
3.509, 15.62, 1.52, 0.05, 1.466, 0.779, 1286
3.51, 15.62, 1.487, 0.05, 1.467, 0.779, 1286
3.511, 15.62, 1.482, 0.049, 1.467, 0.779, 1286
3.512, 15.62, 1.415, 0.049, 1.467, 0.779, 1286
3.513, 15.62, 1.443, 0.049, 1.466, 0.778, 1286
3.514, 15.62, 1.443, 0.049, 1.465, 0.778, 1286
3.515, 15.62, 1.435, 0.049, 1.464, 0.777, 1286
